Customer_ID,marriage,sex,education,LIMIT_BAL,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,Bill_amt1,Bill_amt2,Bill_amt3,Bill_amt4,Bill_amt5,Bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,AVG_Bill_amt,PAY_TO_BILL_ratio
672,2,1,3,220000,40,0,0,0,2,0,0,197139.55,166219.79,178594.62,174330.88,179524.08,184561.39,6499.89,15000.35,0.0,7999.91,8000.13,15000.29,180061.83,0.05
673,1,1,2,260000,33,0,0,0,0,0,0,112501.17,110395.65,112288.67,113389.51,114129.03,117005.91,3999.83,5549.92,5600.03,4100.14,4700.08,11002.14,113284.17,0.05
674,2,0,1,350000,52,-1,-1,-1,-1,-1,-1,713.58,2270.83,721.45,867.78,1149.94,5263.18,2272.08,721.7,867.12,1150.19,5263.03,5010.73,1831.17,1.39
675,2,1,1,40000,22,0,0,0,0,0,0,34520.54,35662.75,36918.08,37477.17,20650.15,0.94,2000.14,2000.17,1070.85,1500.1,0.1,0.0,27538.17,0.04
676,2,1,1,60000,28,0,0,0,0,0,0,37876.64,35511.73,28895.0,21555.94,21494.66,21839.06,2999.65,2000.12,1599.84,3000.16,2800.13,0.26,27861.83,0.07
677,2,1,1,160000,28,0,0,0,0,0,0,118695.87,125185.81,131647.21,137901.64,145046.52,152552.08,10000.02,9999.61,9999.97,9999.84,10000.16,5999.85,135171.33,0.07
678,1,1,3,90000,39,0,0,0,-1,-1,-1,4968.53,4712.25,2290.86,1763.9,1727.31,1954.75,1203.02,1005.06,1763.67,1727.69,1954.14,1415.68,2902.83,0.52
679,1,1,1,260000,43,-1,-1,-1,-1,0,-1,3208.71,0.11,2551.78,2235.75,2236.33,2449.85,0.0,2552.09,2236.23,0.19,2500.25,0.0,2113.83,0.57
680,1,1,2,230000,25,0,0,0,0,0,0,9167.38,10466.53,10721.57,11542.72,10057.14,20158.65,1392.13,2000.49,999.95,0.0,10100.2,2253.0,12019.33,0.23
681,2,1,1,50000,26,0,0,0,0,0,0,41002.35,42031.57,42697.8,43616.55,44509.46,45420.18,1733.24,1400.07,1299.91,1271.05,1299.99,4500.06,43213.33,0.04
682,1,0,1,210000,34,-1,-1,-1,2,-1,0,331.02,329.77,658.94,330.24,659.9,329.74,329.85,660.26,0.01,659.9,0.08,330.05,440.0,0.75
683,2,0,2,50000,34,0,0,0,0,0,-1,44167.69,44727.08,26136.37,26729.71,12180.59,18178.35,1409.77,2000.12,1167.21,1017.19,18178.76,651.27,28686.5,0.14
684,2,1,2,50000,29,0,0,0,0,0,0,49793.26,50465.37,50084.78,50685.36,46805.6,47219.31,1865.94,1732.67,1723.96,1683.64,2057.86,1341.01,49175.83,0.04
685,1,0,2,100000,43,-1,-1,-1,-1,-1,-1,389.96,389.85,389.82,390.83,389.63,389.72,390.01,390.13,389.97,390.06,389.98,389.89,390.0,1.0
686,1,1,3,130000,47,-1,2,2,-1,0,-1,5028.65,4150.6,1621.93,5032.3,1748.65,3645.78,1621.72,16.18,5377.03,829.13,3645.02,4213.03,3537.67,0.74
687,2,0,1,220000,31,-2,-2,-2,-2,-2,-2,2826.9,2828.92,2828.54,2828.79,2828.57,3013.73,2828.03,2827.75,2828.0,2828.06,3013.01,2827.9,2858.83,1.0
688,2,1,1,550000,33,0,0,0,0,0,0,337732.49,261222.87,267272.88,273546.55,172197.88,176573.74,10000.22,10999.97,12299.81,6300.29,7999.94,7999.93,248091.33,0.04
689,1,0,1,440000,62,0,0,0,-1,2,0,14720.54,5049.97,650.19,1107.81,149.9,1075.22,4909.37,498.97,958.96,0.0,925.1,1391.95,3792.0,0.38
690,1,0,1,180000,39,0,0,-1,0,0,-1,274730.63,281712.4,242063.76,122295.57,0.0,1006.58,11000.2,144999.8,26000.04,0.01,101005.16,1898.14,153467.0,0.31
691,2,0,2,20000,33,0,0,0,0,0,0,18355.92,18668.29,19597.64,19589.45,19274.7,0.0,1470.5,1399.91,391.86,386.04,0.07,0.0,15914.33,0.04
692,2,1,1,560000,32,0,0,0,0,0,0,68200.13,31211.76,23991.55,15487.87,12579.53,11399.85,1547.93,1445.69,14720.5,426.87,999.96,299.92,27144.67,0.12
693,1,1,2,100000,31,2,2,0,0,0,2,17606.07,17041.01,19138.81,19323.37,20855.62,20371.47,0.14,2699.74,800.03,1999.8,0.18,999.91,19056.17,0.06
694,2,1,2,60000,24,0,0,0,0,0,0,58144.36,60219.76,50134.57,19552.6,11896.07,15240.42,3044.44,1123.04,7552.84,473.91,3586.15,304.88,35864.83,0.07
695,1,0,3,270000,47,0,0,0,0,0,0,161998.9,165303.69,168836.35,172280.56,175704.31,179581.73,5999.99,6200.33,6253.95,6289.9,6710.28,8250.07,170617.83,0.04
696,1,1,1,340000,34,0,0,0,0,0,0,76785.11,57803.39,68670.1,20298.41,27814.59,43636.64,39749.32,15000.22,12000.15,10000.19,20000.07,5400.27,49168.5,0.35
697,1,0,2,100000,47,0,0,2,0,0,2,66538.87,71766.1,69111.84,64286.26,67838.48,66135.8,7000.04,0.27,2499.99,5500.02,0.0,2999.67,67612.67,0.04
698,2,0,2,30000,28,0,0,0,0,0,-2,26053.64,25144.7,25773.62,18585.37,0.0,0.46,2000.04,1999.96,2000.52,0.0,0.0,0.0,15926.33,0.06
699,1,1,2,360000,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.63,0.18,0.36,0.16,0.0,0.0,0.1,0.0,0.14,0.0,0.0
700,1,1,3,50000,47,0,0,0,0,0,0,34741.91,9769.06,9899.71,11016.73,13459.63,15530.11,3999.88,2000.06,1999.86,3000.06,3999.81,846.16,15735.67,0.17
701,2,1,2,50000,33,0,0,0,0,0,0,16924.43,17748.58,18759.97,19130.19,19532.58,19935.62,1400.04,1312.07,684.04,708.8,728.18,709.17,18672.67,0.05
702,2,0,1,200000,27,-1,-1,-1,0,0,-1,629.58,824.17,1889.36,1260.2,630.99,629.63,824.7,1890.04,0.0,0.0,630.15,1030.08,977.5,0.75
703,1,1,3,50000,38,0,0,0,0,0,0,50313.5,50144.68,49385.88,19817.17,18540.43,19108.24,5999.75,3119.6,4299.68,1000.0,999.94,1000.03,34551.67,0.08
704,2,1,1,180000,30,-1,-1,-1,-1,-2,-1,1649.72,196.39,2500.69,0.45,0.3,3650.42,196.09,2499.76,0.0,0.0,3650.06,3859.18,1332.67,1.28
705,2,0,2,100000,29,1,-1,-1,-1,0,-1,0.42,4587.14,2475.15,7845.42,13162.97,671.28,4586.2,2862.68,7845.0,7000.04,671.07,670.83,4790.33,0.82
706,2,1,1,390000,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.12,0.0,13.21,-13.0,-0.17
707,1,1,1,80000,54,2,2,2,0,0,0,12893.6,15449.08,14909.48,14914.51,15381.47,16374.01,3084.02,0.19,549.98,707.01,1400.11,199.83,14987.17,0.07
708,1,1,2,30000,31,3,3,2,2,2,2,25319.93,24619.91,25522.5,26008.01,25294.31,26928.35,0.0,1600.27,1199.94,0.05,2199.94,0.0,25615.33,0.03
709,2,1,1,60000,25,-1,2,-1,-1,-1,-1,538.8,268.64,269.72,269.13,0.0,1256.62,0.14,269.14,268.73,0.0,1525.95,0.0,433.67,0.79
710,1,1,3,80000,52,0,0,0,0,0,0,18100.26,6825.52,7581.54,8081.07,8081.69,8082.21,1244.04,999.74,500.0,0.0,0.0,0.06,9459.0,0.05
711,3,1,2,60000,39,1,1,-2,-2,-2,-2,58575.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.51,2000.09,0.0,8594.0,0.08
712,3,0,2,50000,53,0,0,0,0,0,0,34663.38,17242.12,18418.04,18875.78,18985.24,18184.57,1500.16,1499.67,1000.21,799.83,1999.95,1000.27,21061.5,0.06
713,2,1,1,190000,28,2,2,2,2,2,2,159437.7,163683.86,166162.9,168592.05,171922.97,169164.64,8149.94,6499.9,6500.08,6000.03,0.18,6199.83,166494.17,0.03
714,1,1,1,500000,36,0,0,0,0,0,0,251932.43,301458.31,234315.99,199359.55,163407.96,186618.67,101458.06,10009.06,20071.18,19999.82,35565.06,18000.43,222848.5,0.15
715,2,1,2,100000,25,0,0,0,0,0,0,100776.26,98987.75,101368.16,100466.16,97116.99,99251.43,3999.97,4000.03,4000.08,3500.12,3700.14,4000.32,99661.33,0.04
716,2,0,1,200000,45,0,0,0,0,0,0,14027.13,16015.21,16906.13,11790.56,7982.79,6327.02,5005.98,3024.11,2016.66,173.09,1002.05,3196.95,12174.83,0.2
717,2,0,1,360000,35,1,-1,-1,-2,-2,-2,0.0,1010.26,0.0,0.0,0.3,0.63,1009.75,0.04,0.0,0.27,0.29,0.0,168.33,1.0
718,2,0,2,120000,29,-1,2,2,2,-2,-2,5521.22,2195.98,1010.43,0.0,0.84,0.03,1010.09,0.1,0.0,0.0,0.21,0.1,1454.67,0.12
719,1,1,2,240000,45,1,-1,-1,-1,-1,-1,0.0,396.78,396.79,396.12,396.74,395.99,395.8,395.86,396.17,396.4,395.92,395.98,330.0,1.2
720,1,0,3,20000,34,0,0,0,0,0,0,17692.42,17293.38,16803.39,16525.13,16184.54,0.0,2000.13,2003.96,1500.03,1500.24,0.0,19500.02,13645.83,0.32
721,2,0,1,20000,24,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.45,1273.15,0.27,0.0,0.0,0.19,1273.01,0.0,212.17,1.0
722,2,1,2,200000,35,0,0,0,0,0,0,4584.58,5858.42,7763.87,8525.16,6843.77,2865.13,1499.95,1999.8,1000.32,518.13,999.9,296.36,6073.33,0.17
723,2,0,2,90000,24,0,0,0,0,0,0,37985.06,36664.98,22266.04,30504.05,26908.24,25684.93,2009.77,2000.01,10004.23,1009.93,1999.79,1999.8,30002.0,0.11
724,1,0,2,20000,53,-2,-2,-2,-2,-2,-2,35418.87,31195.34,26848.87,23058.45,23059.1,0.0,0.18,0.0,0.09,0.0,128.99,18143.1,23242.33,0.13
725,1,0,3,180000,39,0,0,0,0,0,2,122186.84,123790.73,125255.94,125212.76,131276.28,114049.78,6000.1,5999.72,4400.12,9000.0,0.17,3999.98,123629.17,0.04
726,1,1,4,180000,32,0,0,0,0,0,0,136055.44,136094.58,136200.74,136857.76,130838.96,131058.4,6400.16,6399.97,7000.07,5000.09,4999.92,5000.08,134517.67,0.04
727,2,1,1,180000,34,0,0,0,0,0,0,43374.22,38842.37,37895.82,36001.88,31172.15,30832.35,2099.84,1999.78,4999.99,1500.06,1499.96,1499.87,36353.0,0.06
728,1,0,3,250000,50,0,0,0,0,0,2,254891.93,258013.67,263493.7,268860.69,274443.72,290233.67,9315.81,9637.36,9764.71,10020.98,20299.93,10023.01,268323.17,0.04
729,2,1,2,200000,27,1,2,-1,-1,-1,-1,18353.66,8999.6,9305.15,9306.35,8999.24,9000.26,0.0,9305.95,9306.03,9000.3,9000.07,9300.13,10661.0,0.72
730,1,0,3,50000,41,0,0,0,0,0,0,49781.32,50740.44,48467.86,39203.6,28912.64,26634.79,1816.04,1752.79,1432.79,989.93,967.17,1071.0,40623.83,0.03
731,2,0,3,50000,53,0,0,0,0,0,0,48018.44,49127.28,43711.39,33626.6,19371.84,19808.67,2279.12,1902.02,1000.06,840.94,900.0,691.7,35610.33,0.04
732,2,1,2,240000,24,0,0,0,0,0,-1,50785.55,51524.04,31782.57,33993.21,36783.96,37101.44,1600.96,1399.72,3000.25,3180.1,37102.18,903.92,40328.67,0.2
733,1,1,2,50000,41,1,2,2,2,2,0,15910.12,15371.08,16491.24,16961.81,15446.65,14738.72,0.35,1700.13,1002.26,2.09,684.02,442.0,15819.5,0.04
734,2,1,1,80000,24,0,0,0,0,0,0,47951.7,45713.61,46752.33,46375.64,46893.58,47872.59,1731.89,1770.97,1714.04,1631.85,1687.07,1749.31,46926.17,0.04
735,3,1,3,10000,48,0,0,0,0,0,0,7064.48,8148.26,9198.59,9559.45,9136.0,9392.22,1199.99,1200.15,499.93,500.08,499.78,0.0,8749.67,0.07
736,1,1,1,210000,32,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.48,0.0,0.0,0.2,0.0,0.12,0.0,0.0,0.1,0.0,0.0
737,2,1,2,230000,26,0,0,0,0,0,0,2656.45,3679.62,4650.04,3233.74,4173.61,5099.71,1073.87,1046.37,1059.71,1000.04,1000.19,5000.02,3915.33,0.43
738,2,1,2,70000,33,0,0,0,0,0,2,14319.5,15382.93,16317.77,17047.84,18771.78,18320.79,1599.93,1499.9,999.67,2000.14,0.28,1000.3,16693.5,0.07
739,1,0,1,130000,31,0,0,0,0,-2,-2,26527.48,22565.96,23167.72,0.25,0.0,0.0,1399.87,1000.11,0.0,0.0,0.02,0.04,12043.67,0.03
740,1,1,2,280000,27,0,0,0,0,0,0,280912.66,283223.16,273160.1,257688.41,193230.58,191143.15,11051.81,9563.06,15017.09,5374.16,5419.86,6020.72,246559.67,0.04
741,2,0,1,360000,29,-2,-2,-2,-2,-2,-2,6000.73,5866.98,0.0,592.55,0.0,0.0,5874.08,1.19,593.43,0.0,0.03,0.0,2074.0,0.52
742,2,0,2,50000,49,0,0,0,0,0,0,41637.78,28145.18,24569.66,26243.89,11540.05,13348.05,1999.92,2000.14,2500.22,1000.08,1999.82,1013.7,24247.33,0.07
743,2,0,2,50000,22,0,0,0,-2,-2,-2,47478.42,43300.68,0.0,0.58,0.15,0.68,1000.14,0.0,0.21,0.09,0.11,431.96,15129.67,0.02
744,1,0,1,180000,36,0,0,0,0,0,0,85703.34,84298.17,62201.52,81857.58,78566.36,77491.09,3614.15,2400.11,23500.17,3799.77,3699.91,500.22,78353.0,0.08
745,2,1,1,50000,22,0,0,0,0,0,0,49086.0,48613.96,44210.33,27414.4,26630.16,8550.74,2046.84,1539.0,633.08,634.03,433.14,25586.16,34084.5,0.15
746,1,1,1,500000,32,-1,-1,-1,-1,0,0,185419.01,10572.45,0.54,282562.08,288458.73,293232.93,10573.06,0.1,282561.77,10999.9,9571.96,8927.82,176707.67,0.3
747,2,0,3,10000,22,1,4,3,2,2,2,8356.66,8084.87,7816.14,7544.89,8268.69,7991.68,0.0,0.36,0.0,999.97,0.06,750.34,8010.83,0.04
748,1,1,3,470000,42,0,0,0,0,0,0,219082.26,285141.24,408973.83,361702.31,318250.94,310981.88,69999.84,139999.7,13000.07,10999.96,19999.64,8000.11,317355.33,0.14
749,2,1,1,220000,36,-1,-1,-1,-1,-1,-2,4952.04,1732.82,819.7,3750.68,657.7,0.0,1733.99,827.06,3750.07,0.0,0.17,0.07,1985.33,0.53
750,2,1,2,390000,39,0,0,0,0,0,0,53386.15,52745.22,55535.8,57152.21,58773.33,62371.36,2000.03,5000.12,2999.76,2999.81,4999.74,3000.04,56661.17,0.06
751,2,0,2,470000,27,2,2,2,2,0,0,296571.47,303319.52,307842.74,479978.74,305146.52,309959.06,12999.76,11001.04,0.0,10484.06,10837.97,10367.15,333803.0,0.03
752,2,0,3,170000,26,2,0,0,0,0,0,74452.63,66087.78,60650.32,61408.12,59389.01,57037.35,5020.17,3002.97,3009.0,2012.74,3040.86,2999.67,63170.67,0.05
753,2,0,2,70000,29,0,0,0,2,0,0,56625.4,58511.33,61924.82,60332.57,61657.51,65560.6,2800.17,4999.67,0.0,2299.99,4950.02,2700.1,60769.17,0.05
754,2,0,3,20000,24,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.21,0.1,0.01,999.85,0.16,1000.08,0.24,-1033.33,-0.32
755,1,1,1,180000,36,-2,-2,-2,-2,-2,-2,2847.0,2090.33,4627.95,3006.43,5828.02,1118.46,2092.27,4631.31,3006.85,5827.03,1200.0,1030.11,3253.17,0.91
756,2,1,1,130000,28,-1,-1,-1,-1,-1,-1,2936.13,1687.26,5890.87,1112.88,1283.02,2998.85,2463.99,5889.85,1113.25,1282.82,2999.82,883.02,2651.67,0.92
757,1,0,3,80000,31,1,-2,-2,-2,-2,-2,0.0,0.06,0.0,0.0,0.45,0.0,0.0,0.02,0.0,0.0,0.02,0.18,0.0,0.0
758,2,0,2,30000,28,2,2,2,2,0,0,35991.14,35750.91,34639.24,32492.66,32000.28,33063.45,1999.61,1200.39,0.01,1500.44,3099.92,0.0,33989.83,0.04
759,1,0,3,280000,46,-1,-1,-1,0,0,0,14187.02,2751.87,41673.19,33714.23,16955.08,13499.86,2836.16,41721.21,2090.31,356.11,67.11,8162.02,20463.5,0.45
760,1,0,6,370000,28,0,-1,-1,-1,-1,-1,64267.59,2868.91,3787.88,9424.38,2468.23,2467.66,2868.07,100332.38,9455.89,2467.93,2468.39,2467.74,14214.0,1.41
761,2,0,2,50000,43,0,0,0,0,0,0,47668.09,48101.88,45718.43,44142.09,40980.32,43633.34,2000.08,1731.1,1955.29,1454.09,3299.84,0.19,45041.0,0.04
762,2,1,1,290000,35,0,0,0,0,0,0,190452.25,194303.63,197075.59,197487.87,196975.49,196579.28,8099.85,6999.91,8399.8,6999.87,7500.17,7500.17,195479.17,0.04
763,2,0,1,110000,27,0,0,0,0,0,0,87486.52,90121.02,93661.33,96186.29,99665.65,102977.77,4999.86,5000.18,4999.84,4999.93,5000.19,4000.08,95016.33,0.05
764,2,1,2,110000,25,0,0,0,0,0,0,38151.73,39213.25,39980.85,41312.03,42027.56,42899.94,2000.34,1700.09,1999.91,1700.04,1699.97,2299.82,40597.67,0.05
765,2,1,1,240000,26,-2,-2,-2,-2,-2,-2,0.01,0.0,344.07,314.45,5999.71,0.0,0.16,342.87,315.05,5999.91,0.0,188.0,1109.67,1.03
766,1,1,2,300000,40,0,0,0,0,0,-1,184163.01,151244.7,150725.84,196468.1,201424.54,0.0,7027.85,6000.09,50000.12,10013.0,9505.11,175073.97,145958.5,0.29
767,2,1,1,20000,24,0,0,0,0,0,0,14273.28,13326.37,11788.73,11199.23,13243.6,13538.74,1182.91,2000.31,1199.9,2243.91,505.96,561.06,12895.33,0.1
768,1,0,2,100000,33,2,0,0,0,0,0,66394.57,67827.13,69203.33,70153.58,71468.39,72928.71,3099.95,3099.78,2699.51,2599.99,2649.88,2800.2,69662.17,0.04
769,1,1,1,200000,46,1,-2,-2,-2,-1,-1,9367.38,0.78,0.0,0.26,9399.42,13039.69,0.0,0.18,0.09,9399.73,13039.09,0.08,5301.0,0.71
770,1,1,2,110000,33,0,0,0,2,2,2,105440.93,105851.79,111965.57,106067.47,109292.55,105803.11,5300.0,10999.97,0.0,8076.77,0.08,3947.13,107403.83,0.04
771,1,1,1,50000,35,-1,0,0,0,0,0,50201.75,39765.81,14565.2,15420.79,16060.48,4345.19,1200.19,4999.98,1499.83,999.83,499.91,1999.82,23393.0,0.08
772,2,1,2,50000,46,0,0,0,0,0,0,46746.41,44808.27,44899.69,46345.54,47272.57,48357.69,2100.35,2099.98,2500.14,2000.0,1999.85,2999.96,46404.83,0.05
773,1,0,1,50000,34,0,0,0,0,0,0,45339.69,31383.3,16235.59,17035.02,15600.76,16350.06,2115.11,2000.12,2022.16,1000.07,1000.17,2000.22,23657.33,0.07
774,3,1,3,70000,58,0,0,0,0,0,0,70013.26,67713.0,68412.4,69016.78,69701.65,70897.92,2418.3,2500.15,2455.91,2499.89,2999.93,2532.91,69292.17,0.04
775,2,1,2,70000,22,0,0,0,0,0,0,66747.03,52642.42,40934.92,34684.79,30166.69,29298.78,2049.12,1699.83,1446.1,1000.09,1043.97,1175.91,42412.33,0.03
776,2,1,2,80000,27,0,0,0,0,0,0,55645.4,57736.88,58577.06,60169.47,58425.49,58203.45,2999.67,3923.35,2499.91,2100.02,2199.98,2075.44,58126.67,0.05
777,2,0,2,50000,29,0,0,2,2,2,0,24042.48,26804.74,26077.28,27898.37,27314.93,27709.52,3164.96,0.0,2256.95,0.0,1000.27,1999.87,26641.33,0.05
778,1,0,2,50000,33,0,0,0,0,0,0,22383.29,13537.64,9198.91,6879.3,6753.01,5439.73,1320.12,2000.12,1283.9,263.79,108.79,389.78,10698.83,0.08
779,2,1,1,120000,40,-1,-1,-1,-1,0,0,325.66,324.26,326.22,12055.11,11967.66,12968.02,326.18,325.94,12055.17,239.12,1000.17,651.92,6328.17,0.38
780,2,1,1,150000,25,0,0,0,2,0,0,78823.32,80514.1,87096.36,84805.75,85823.34,87504.52,3000.16,7900.27,0.1,3300.09,3200.32,3300.05,84094.17,0.04
781,1,1,2,100000,44,0,0,0,0,0,2,39000.01,40123.42,41217.14,42192.89,44722.0,44023.64,1900.08,1900.24,1800.06,3199.94,0.0,1999.95,41879.83,0.04
782,1,0,1,240000,35,-1,-1,-1,-1,-1,0,18079.38,6313.63,37045.47,1.16,1894.41,1892.79,6315.17,37045.83,0.0,1894.07,0.11,0.0,10871.33,0.69
783,1,1,2,180000,48,-2,-1,-1,-1,-1,-1,0.0,2115.96,1493.8,7781.19,8416.17,0.0,2131.17,1494.01,7779.9,8416.0,0.24,1315.76,3298.5,1.07
784,2,1,1,70000,29,0,0,0,2,2,2,40048.19,40784.06,44204.9,44784.05,43762.51,46645.95,1700.08,4100.18,1599.79,0.12,3600.14,1999.96,43371.5,0.05
785,1,1,1,200000,47,0,0,0,0,0,0,101985.51,97679.99,94124.95,89550.0,98564.71,54370.54,4000.24,3454.68,5000.1,9999.9,2499.68,2230.72,89379.33,0.05
786,2,0,1,60000,39,1,2,0,0,0,0,60036.2,50524.13,58024.91,59723.53,28575.0,39402.3,0.0,9000.02,2999.98,1200.05,11499.98,2999.78,49381.17,0.09
787,1,1,2,20000,24,2,2,0,0,0,0,19890.58,15894.8,17139.73,18456.27,21380.13,18914.02,0.0,1500.4,1599.76,1646.08,677.76,1000.07,18613.0,0.06
788,1,0,2,210000,37,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,149.9,149.57,149.64,0.04,0.08,149.9,149.9,150.36,99.86,75.0,1.22
789,2,0,2,50000,32,0,0,0,0,0,0,49292.15,48535.19,41045.52,41533.15,18644.95,19183.63,2661.13,3030.08,2123.76,645.92,828.02,1097.16,36372.33,0.05
790,1,1,2,140000,46,0,0,0,0,0,0,82496.94,83207.13,85862.25,86676.04,88948.03,54312.03,2977.93,3996.68,3139.75,3707.18,2104.02,1946.35,80250.17,0.04
791,1,0,2,290000,30,0,0,0,0,0,0,351890.18,254162.81,250179.28,236026.9,221442.45,198032.12,10999.75,8607.24,7999.88,8525.1,8476.05,9999.93,251955.67,0.04
792,1,0,2,50000,31,0,0,0,2,2,2,42158.04,43172.0,46449.91,45401.61,48678.0,47740.27,1999.72,4000.33,0.23,4000.05,0.01,2300.13,45600.0,0.04
793,2,0,2,150000,25,0,0,0,0,0,0,153932.15,153572.15,153309.75,152357.55,153133.58,0.0,5500.19,5508.8,5672.14,6787.05,0.23,832.33,127717.33,0.03
794,1,1,1,470000,28,0,0,0,0,0,0,178261.17,177643.64,171996.55,165013.61,158838.93,148034.5,6100.35,5999.81,7099.9,5100.08,5199.67,4899.95,166631.83,0.03
795,2,1,1,50000,27,0,0,0,0,0,0,44401.24,44976.67,46545.26,46033.48,48656.43,41674.37,2000.22,3000.39,2400.23,3022.99,5000.02,0.03,45381.33,0.06
796,1,1,2,230000,32,-2,-2,-2,-2,-2,-2,750.0,0.0,0.12,790.27,0.0,2803.89,0.03,0.02,789.9,0.03,2803.02,0.11,723.83,0.83
797,1,1,2,180000,34,0,0,-2,-1,0,0,24999.38,0.0,0.0,6398.33,15218.05,24901.11,0.0,0.0,6398.14,8999.73,10000.27,500.36,11919.5,0.36
798,2,1,1,220000,33,-1,2,2,0,0,0,1378.36,1205.88,824.6,1782.03,1204.53,1205.15,705.15,325.06,1282.92,506.88,705.04,705.45,1267.0,0.56
799,1,0,2,100000,28,-1,-1,-2,-2,-2,-2,10000.49,0.0,0.0,1.42,0.72,0.0,0.02,0.48,0.0,0.06,0.0,0.0,1666.67,0.0
800,2,1,1,150000,30,0,0,0,0,0,0,150311.66,138239.77,138886.13,144169.17,149969.72,145261.83,5499.79,3399.37,5882.87,5799.92,2904.91,2798.84,144473.33,0.03
801,2,0,2,50000,29,0,0,2,0,0,0,13777.47,15837.28,16284.39,17008.8,18223.2,18778.26,2600.06,1000.31,1299.99,1499.97,999.97,1000.24,16651.67,0.08
802,2,1,1,100000,28,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.54,0.05,280.92,0.3,0.0,0.14,0.0,281.17,0.0,46.83,1.0
803,2,0,1,30000,24,0,0,0,0,0,0,28327.86,27406.75,28399.25,28115.65,28826.11,27745.4,1464.04,1457.55,1442.71,1154.26,1007.99,1018.32,28136.5,0.04
804,2,0,2,180000,25,2,2,2,0,0,0,10021.18,12847.48,12352.17,12350.68,12608.59,12892.13,2999.93,0.0,499.98,455.11,490.92,500.16,12178.33,0.07
805,2,0,1,60000,28,0,-1,0,0,-1,2,2295.26,5292.3,13421.35,9901.03,309.97,158.24,6000.23,10000.18,899.66,309.92,0.0,3400.16,5229.83,0.66
806,2,0,2,130000,32,0,0,0,0,0,0,65600.15,63875.48,57121.63,56002.99,57991.85,61049.46,3000.08,3000.25,3999.75,4000.01,3999.91,5000.01,60273.33,0.06
807,2,1,2,20000,48,0,0,0,0,2,-1,7684.77,8565.55,4520.34,3519.82,1679.91,5284.39,1199.92,2007.93,1680.09,0.15,5284.88,0.0,5208.83,0.33
808,2,1,2,130000,25,2,2,0,0,0,0,138910.74,119948.68,135259.41,95956.47,97770.01,92205.53,0.0,18258.81,3455.74,3769.93,3706.0,3707.9,113341.5,0.05
809,2,0,1,90000,31,1,2,2,0,0,0,33869.21,34613.84,33775.1,34767.01,35503.5,36247.83,1600.09,0.23,1562.85,1299.76,1300.11,1437.77,34796.33,0.03
810,2,1,3,120000,50,2,0,-1,0,0,0,149301.31,149541.31,118674.8,120046.33,100637.09,79612.41,2999.83,125000.07,4065.28,4000.06,3000.15,2999.98,119635.5,0.2
811,1,0,3,290000,47,2,0,0,0,0,-1,255413.44,217382.19,250548.12,31370.46,0.0,107238.67,5130.15,4647.08,948.79,4391.05,146216.13,60685.8,142988.67,0.26
812,2,0,2,50000,25,2,2,2,0,0,0,19774.93,21679.29,18565.98,19918.26,19583.81,18508.83,3799.92,0.27,1999.8,1499.94,1000.05,2000.14,19671.67,0.09
813,2,0,1,290000,34,-1,-1,-2,-1,-1,-1,1596.54,0.0,0.0,3998.96,0.0,4482.86,0.0,0.27,5000.14,0.04,4483.06,1208.98,1179.33,1.51
814,1,1,1,220000,34,-1,-1,-1,-1,0,0,2773.36,5152.16,6615.33,15798.65,13526.02,8726.24,5161.94,6615.42,15798.73,1526.01,0.0,2287.15,8765.33,0.6
815,2,1,2,320000,28,-1,-1,-1,-1,-1,-1,4112.55,390.88,944.02,474.78,1747.43,1192.67,390.48,944.54,473.01,4999.95,1200.03,979.77,1476.83,1.01
816,1,1,2,200000,36,-2,-2,-2,-2,-2,-2,3130.29,207.23,3576.94,0.0,0.35,0.06,207.32,3598.93,0.11,0.0,0.36,3831.9,1152.67,1.1
817,2,1,2,20000,56,0,0,0,0,0,0,17091.96,17595.98,15523.67,14806.74,13667.2,16270.61,2999.71,3006.01,3505.95,3499.97,7011.1,7125.26,15826.0,0.29
818,1,1,3,20000,39,2,3,2,2,3,2,15308.28,14768.85,15231.83,16678.1,16118.92,16548.39,0.13,999.69,1999.64,0.1,999.86,1000.15,15775.33,0.05
819,1,1,2,360000,27,0,0,0,0,0,0,241583.97,249688.57,250228.7,123146.98,101485.76,93700.62,124900.29,6849.69,4128.69,4999.82,2790.02,1999.94,176638.33,0.14
820,2,1,1,230000,42,-1,-1,-1,-1,-1,2,325.29,326.18,325.27,1458.73,952.34,475.4,325.59,326.51,1458.25,952.04,0.0,325.85,644.0,0.88
